,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
143,E1,20/10/09,Blackpool,Sheffield United,3,0,0.4,0.3076923076923077,0.35714285714285715,0910,Blackpool0910,Sheffield United0910,E10910,0.06483516483516483,0.3756449948400413,0.28895768833849333,0.33539731682146545,Portsmouth,Burnley,3,0
191,E1,09/11/09,Barnsley,Sheffield United,2,2,0.3846153846153846,0.3076923076923077,0.37037037037037035,0910,Barnsley0910,Sheffield United0910,E10910,0.06267806267806275,0.3619302949061662,0.28954423592493295,0.34852546916890076,Man City,Wolves,1,1
204,E1,28/11/09,Bristol City,Sheffield United,2,3,0.4166666666666667,0.29411764705882354,0.35714285714285715,0910,Bristol City0910,Sheffield United0910,E10910,0.06792717086834732,0.39016393442622954,0.2754098360655738,0.3344262295081967,Tottenham,Hull,0,3
223,E1,05/12/09,Plymouth,Sheffield United,0,1,0.2857142857142857,0.3076923076923077,0.47619047619047616,0910,Plymouth0910,Sheffield United0910,E10910,0.06959706959706957,0.2671232876712329,0.28767123287671237,0.4452054794520548,Hull,Wolves,0,3
257,E1,19/12/09,QPR,Sheffield United,1,1,0.4166666666666667,0.30303030303030304,0.3448275862068966,0910,QPR0910,Sheffield United0910,E10910,0.0645245559038663,0.3914110429447853,0.2846625766871166,0.3239263803680982,West Ham,Hull,1,1
264,E1,26/12/09,Leicester,Sheffield United,2,1,0.42016806722689076,0.3076923076923077,0.3333333333333333,0910,Leicester0910,Sheffield United0910,E10910,0.06119370825253179,0.39593908629441626,0.2899492385786802,0.3141116751269035,Man United,West Ham,3,0
323,E1,30/01/10,West Brom,Sheffield United,3,1,0.5780346820809249,0.2777777777777778,0.21052631578947367,0910,West Brom0910,Sheffield United0910,E10910,0.06633877564817636,0.5420741468672235,0.26049674280008245,0.19742911033269403,Tottenham,Sunderland,3,0
325,E1,02/02/10,Watford,Sheffield United,3,0,0.3448275862068966,0.30303030303030304,0.42016806722689076,0910,Watford0910,Sheffield United0910,E10910,0.06802595646409038,0.3228644248951739,0.28372934308969827,0.39340623201512787,Everton,West Ham,3,0
345,E1,09/02/10,Preston,Sheffield United,2,1,0.4166666666666667,0.3076923076923077,0.3448275862068966,0910,Preston0910,Sheffield United0910,E10910,0.06918656056587102,0.3897043622079801,0.28778168286127764,0.3225139549307422,Arsenal,Wigan,3,0
363,E1,16/02/10,Nott'm Forest,Sheffield United,1,0,0.5464480874316939,0.29411764705882354,0.2222222222222222,0910,Nott'm Forest0910,Sheffield United0910,E10910,0.06278795671273985,0.5141647343482205,0.27674160701683637,0.209093658634943,Fulham,West Ham,3,0
398,E1,06/03/10,Crystal Palace,Sheffield United,1,0,0.36363636363636365,0.30303030303030304,0.4,0910,Crystal Palace0910,Sheffield United0910,E10910,0.06666666666666687,0.34090909090909083,0.28409090909090906,0.37499999999999994,West Brom,Nott'm Forest,3,0
408,E1,09/03/10,Peterboro,Sheffield United,1,0,0.3225806451612903,0.30303030303030304,0.4347826086956522,0910,Peterboro0910,Sheffield United0910,E10910,0.06039355688724557,0.30420841683366734,0.28577154308617236,0.41002004008016035,Ipswich,Crystal Palace,3,0
440,E1,20/03/10,Doncaster,Sheffield United,1,1,0.4347826086956522,0.30303030303030304,0.3225806451612903,0910,Doncaster0910,Sheffield United0910,E10910,0.06039355688724557,0.41002004008016035,0.28577154308617236,0.30420841683366734,Coventry,Bristol City,1,1
458,E1,24/03/10,Cardiff,Sheffield United,1,1,0.5235602094240838,0.29411764705882354,0.2631578947368421,0910,Cardiff0910,Sheffield United0910,E10910,0.08083575121974929,0.48440311937612485,0.2721205758848231,0.2434763047390522,Middlesbrough,Sheffield Weds,1,1
494,E1,05/04/10,Newcastle,Sheffield United,2,1,0.6944444444444444,0.23094688221709006,0.14285714285714285,0910,Newcastle0910,Sheffield United0910,E10910,0.06824846951867736,0.6500776404176282,0.2161921021250311,0.13373025745734066,Preston,Reading,3,0
524,E1,18/04/10,Sheffield Weds,Sheffield United,1,1,0.42016806722689076,0.3076923076923077,0.3333333333333333,0910,Sheffield Weds0910,Sheffield United0910,E10910,0.06119370825253179,0.39593908629441626,0.2899492385786802,0.3141116751269035,Bristol City,Plymouth,1,1
543,E1,02/05/10,Ipswich,Sheffield United,0,3,0.5,0.29411764705882354,0.26666666666666666,0910,Ipswich0910,Sheffield United0910,E10910,0.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,Preston,Middlesbrough,0,3
