,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,B365H,B365D,B365A,Year,HomeYear,AwayYear,LeagueYear,B365J,B365HNorm,B365DNorm,B365ANorm,Favored,Unfavored,Homepts,Awaypts
27,E1,18/08/09,Doncaster,Coventry,0,0,0.4444444444444444,0.3076923076923077,0.3076923076923077,0910,Doncaster0910,Coventry0910,E10910,0.05982905982905984,0.4193548387096774,0.2903225806451613,0.2903225806451613,Liverpool,Bolton,1,1
49,E1,29/08/09,Blackpool,Coventry,3,0,0.4166666666666667,0.3125,0.3333333333333333,0910,Blackpool0910,Coventry0910,E10910,0.0625,0.39215686274509803,0.29411764705882354,0.3137254901960784,Sunderland,Burnley,3,0
93,E1,19/09/09,Preston,Coventry,3,2,0.5555555555555556,0.2857142857142857,0.2222222222222222,0910,Preston0910,Coventry0910,E10910,0.06349206349206349,0.5223880597014926,0.26865671641791045,0.208955223880597,Man United,Liverpool,3,0
116,E1,29/09/09,Watford,Coventry,2,3,0.5,0.30303030303030304,0.26666666666666666,0910,Watford0910,Coventry0910,E10910,0.06969696969696959,0.4674220963172805,0.28328611898017003,0.2492917847025496,Liverpool,Birmingham,0,3
141,E1,17/10/09,Sheffield Weds,Coventry,2,0,0.5,0.29411764705882354,0.26666666666666666,0910,Sheffield Weds0910,Coventry0910,E10910,0.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,Liverpool,Blackburn,3,0
145,E1,20/10/09,Cardiff,Coventry,2,0,0.5988023952095809,0.2857142857142857,0.18181818181818182,0910,Cardiff0910,Coventry0910,E10910,0.06633486274204836,0.5615519253208868,0.26794049008168025,0.1705075845974329,Wigan,Birmingham,3,0
180,E1,06/11/09,Derby,Coventry,2,1,0.45454545454545453,0.3076923076923077,0.30303030303030304,0910,Derby0910,Coventry0910,E10910,0.06526806526806528,0.42669584245076586,0.2888402625820569,0.2844638949671772,Man City,Stoke,3,0
210,E1,28/11/09,QPR,Coventry,2,2,0.6369426751592356,0.26666666666666666,0.16666666666666666,0910,QPR0910,Coventry0910,E10910,0.0702760084925691,0.595120015869867,0.249156913310851,0.15572307081928186,Liverpool,Tottenham,1,1
226,E1,06/12/09,Scunthorpe,Coventry,1,0,0.4166666666666667,0.30303030303030304,0.3472222222222222,0910,Scunthorpe0910,Coventry0910,E10910,0.06691919191919204,0.3905325443786982,0.2840236686390532,0.32544378698224846,Everton,Wigan,3,0
256,E1,19/12/09,Plymouth,Coventry,0,1,0.4166666666666667,0.3125,0.3333333333333333,0910,Plymouth0910,Coventry0910,E10910,0.0625,0.39215686274509803,0.29411764705882354,0.3137254901960784,Portsmouth,Stoke,0,3
275,E1,28/12/09,Nott'm Forest,Coventry,2,0,0.6369426751592356,0.26666666666666666,0.16666666666666666,0910,Nott'm Forest0910,Coventry0910,E10910,0.0702760084925691,0.595120015869867,0.249156913310851,0.15572307081928186,Man United,Wolves,3,0
290,E1,16/01/10,Ipswich,Coventry,3,2,0.5464480874316939,0.3076923076923077,0.21052631578947367,0910,Ipswich0910,Coventry0910,E10910,0.06466671091347531,0.5132574183359654,0.28900340786302053,0.19773917380101405,Liverpool,Portsmouth,3,0
310,E1,26/01/10,Swansea,Coventry,0,0,0.6172839506172839,0.2777777777777778,0.16666666666666666,0910,Swansea0910,Coventry0910,E10910,0.06172839506172845,0.5813953488372092,0.2616279069767442,0.15697674418604649,Hull,Fulham,1,1
330,E1,06/02/10,Bristol City,Coventry,1,1,0.5235602094240838,0.29411764705882354,0.25,0910,Bristol City0910,Coventry0910,E10910,0.06767785648290725,0.4903728275762602,0.2754741472560756,0.23415302516766426,Liverpool,Fulham,1,1
369,E1,17/02/10,Newcastle,Coventry,4,1,0.6666666666666666,0.25,0.14285714285714285,0910,Newcastle0910,Coventry0910,E10910,0.059523809523809534,0.6292134831460674,0.23595505617977527,0.1348314606741573,Man City,Tottenham,3,0
372,E1,20/02/10,Crystal Palace,Coventry,0,1,0.47619047619047616,0.3076923076923077,0.2777777777777778,0910,Crystal Palace0910,Coventry0910,E10910,0.061660561660561664,0.4485336400230017,0.2898217366302473,0.26164462334675104,Bolton,Birmingham,0,3
402,E1,06/03/10,Peterboro,Coventry,0,1,0.3846153846153846,0.3076923076923077,0.37037037037037035,0910,Peterboro0910,Coventry0910,E10910,0.06267806267806275,0.3619302949061662,0.28954423592493295,0.34852546916890076,Sheffield United,Watford,0,3
449,E1,21/03/10,Leicester,Coventry,2,2,0.5464480874316939,0.2857142857142857,0.23094688221709006,0910,Leicester0910,Coventry0910,E10910,0.06310925536306966,0.5140093406910212,0.2687534552755911,0.21723720403338773,Watford,Barnsley,1,1
461,E1,24/03/10,West Brom,Coventry,1,0,0.6944444444444444,0.23809523809523808,0.15384615384615385,0910,West Brom0910,Coventry0910,E10910,0.08638583638583652,0.6392245012644,0.21916268614779427,0.14161281258780556,Newcastle,Blackpool,3,0
497,E1,05/04/10,Reading,Coventry,3,0,0.6172839506172839,0.2631578947368421,0.18181818181818182,0910,Reading0910,Coventry0910,E10910,0.06226002717230794,0.5811043763554468,0.24773397097258518,0.17116165267196795,Newcastle,QPR,3,0
511,E1,10/04/10,Sheffield United,Coventry,1,0,0.5464480874316939,0.2857142857142857,0.23094688221709006,0910,Sheffield United0910,Coventry0910,E10910,0.06310925536306966,0.5140093406910212,0.2687534552755911,0.21723720403338773,Blackpool,Plymouth,3,0
532,E1,24/04/10,Middlesbrough,Coventry,1,1,0.6172839506172839,0.26666666666666666,0.18181818181818182,0910,Middlesbrough0910,Coventry0910,E10910,0.06576879910213251,0.5791912384161751,0.2502106149957877,0.17059814658803707,Newcastle,Scunthorpe,1,1
